Id,Province/State,country,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
24197,Tennessee,US,35.7478,-86.6923,07-02-2020,0,0,38,33.4,30.2,39.2,999.9,,31,0.907767518,1.635308459,4.4,0,0
24198,Tennessee,US,35.7478,-86.6923,08-02-2020,0,0,39,34.5,24.8,51.8,999.9,,28,0.768613422,0.810284981,2.5,0,0
24199,Tennessee,US,35.7478,-86.6923,09-02-2020,0,0,40,39.4,24.8,60.8,999.9,,31.1,0.718700146,0.310638853,4.8,0,0
24200,Tennessee,US,35.7478,-86.6923,10-02-2020,0,0,41,53.3,48.2,57.2,999.9,,46,0.760821204,0.19367177,10.6,0,0
24201,Tennessee,US,35.7478,-86.6923,11-02-2020,0,0,42,50,42.8,57.2,999.9,,49,0.9632258,0.256683873,4.9,0,0
24202,Tennessee,US,35.7478,-86.6923,12-02-2020,0,0,43,44.1,39.2,66.2,999.9,,42.4,0.936706602,0.297006916,3.5,0,0
24203,Tennessee,US,35.7478,-86.6923,13-02-2020,0,0,44,49.8,39.2,60.8,999.9,,47.1,0.903385016,0.2416278,8.1,0,0
24204,Tennessee,US,35.7478,-86.6923,14-02-2020,0,0,45,29.4,21.2,39.2,999.9,,19.8,0.670229423,-0.552990233,7,0,0
24205,Tennessee,US,35.7478,-86.6923,15-02-2020,0,0,46,29.9,15.8,53.6,999.9,,18.5,0.621252243,-0.647691881,3.2,0,0
24206,Tennessee,US,35.7478,-86.6923,16-02-2020,0,0,47,47.2,37.4,57.2,999.9,,33.7,0.591242426,0.167931486,3.6,0,0
24207,Tennessee,US,35.7478,-86.6923,17-02-2020,0,0,48,45.6,32,66.2,999.9,,38.9,0.771979586,0.230623013,3.6,0,0
24208,Tennessee,US,35.7478,-86.6923,18-02-2020,0,0,49,56.7,48.2,62.6,999.9,,53.8,0.899333792,0.22359744,8.1,0,0
24209,Tennessee,US,35.7478,-86.6923,19-02-2020,0,0,50,43.7,39.2,51.8,999.9,,36.4,0.752302547,0.242935966,8.6,0,0
24210,Tennessee,US,35.7478,-86.6923,20-02-2020,0,0,51,39.1,32,44.6,999.9,,29.7,0.686970515,0.305860048,6.4,0,0
24211,Tennessee,US,35.7478,-86.6923,21-02-2020,0,0,52,31.3,21.2,41,999.9,,19,0.599611402,-1.985073547,7,0,0
24212,Tennessee,US,35.7478,-86.6923,22-02-2020,0,0,53,31.1,15.8,53.6,999.9,,19,0.604487254,-1.543946092,1.5,0,0
24213,Tennessee,US,35.7478,-86.6923,23-02-2020,0,0,54,38.6,28.4,53.6,999.9,,29.3,0.689224308,0.323705877,3.1,0,0
24214,Tennessee,US,35.7478,-86.6923,24-02-2020,0,0,55,45.6,42.8,51.8,999.9,,43.2,0.912230503,0.272521904,5.1,0,0
24215,Tennessee,US,35.7478,-86.6923,25-02-2020,0,0,56,51.9,44.6,55.4,999.9,,46.7,0.822835952,0.212879597,7.1,0,0
24216,Tennessee,US,35.7478,-86.6923,26-02-2020,0,0,57,43,37.4,50,999.9,,39.6,0.876468927,0.293049715,3.3,0,0
24217,Tennessee,US,35.7478,-86.6923,27-02-2020,0,0,58,35.3,23,46.4,999.9,,23.5,0.617761211,0.509357794,4.9,0,0
24218,Tennessee,US,35.7478,-86.6923,28-02-2020,0,0,59,39.5,32,48.2,999.9,,28.1,0.633466162,0.271206062,4.5,0,0
24219,Tennessee,US,35.7478,-86.6923,29-02-2020,0,0,60,40,30.2,50,999.9,,27.5,0.606091292,0.248062918,3.5,0,0
24220,Tennessee,US,35.7478,-86.6923,01-03-2020,0,0,61,41.4,24.8,66.2,999.9,,29,0.610406058,0.224514109,4,0,0
24221,Tennessee,US,35.7478,-86.6923,02-03-2020,0,0,62,54.4,48.2,59,999.9,,47.6,0.776307164,0.195671758,8.4,0,0
24222,Tennessee,US,35.7478,-86.6923,03-03-2020,0,0,63,63.2,59,68,999.9,,55.1,0.747015142,0.18566641,8.4,0,0
24223,Tennessee,US,35.7478,-86.6923,04-03-2020,0,0,64,52.5,46.4,62.6,999.9,,42.7,0.690636825,0.177347071,1.1,0,0
24224,Tennessee,US,35.7478,-86.6923,05-03-2020,0,0,65,52.1,39.2,66.2,999.9,,39.1,0.609464459,0.157270384,1.6,0,0
24225,Tennessee,US,35.7478,-86.6923,06-03-2020,0,0,66,48.7,42.8,53.6,999.9,,28.2,0.447060657,0.122299947,7.3,0,0
24226,Tennessee,US,35.7478,-86.6923,07-03-2020,0,0,67,38.8,23,55.4,999.9,,24.1,0.551690164,0.253469708,4.4,0,0
24227,Tennessee,US,35.7478,-86.6923,08-03-2020,0,0,68,42.6,26.6,66.2,999.9,,27.7,0.552486008,0.188763791,4.3,0,0
24228,Tennessee,US,35.7478,-86.6923,09-03-2020,0,0,69,55.7,48.2,66.2,999.9,,36.7,0.485755708,0.121362675,8.5,0,0
24229,Tennessee,US,35.7478,-86.6923,10-03-2020,7,0,70,62,55.4,69.8,999.9,,53.8,0.743204856,0.184095225,9.9,0,0
24230,Tennessee,US,35.7478,-86.6923,11-03-2020,9,0,71,54.9,41,64.4,999.9,,51.4,0.878827097,0.220685998,1.5,0,1
24231,Tennessee,US,35.7478,-86.6923,12-03-2020,18,0,72,62.5,55.4,73.4,999.9,,58.6,0.869682367,0.215693326,5.7,0,0
24232,Tennessee,US,35.7478,-86.6923,13-03-2020,26,0,73,62.3,53.6,73.4,999.9,,50.1,0.641027918,0.158899972,9.3,0,0
24233,Tennessee,US,35.7478,-86.6923,14-03-2020,32,0,74,57,50,73.4,999.9,,42.8,0.587859281,0.145986189,5.2,0,0
24234,Tennessee,US,35.7478,-86.6923,15-03-2020,39,0,75,45.9,41,55.4,999.9,,44.3,0.940765388,0.278138397,7,0,0
24235,Tennessee,US,35.7478,-86.6923,16-03-2020,52,0,76,45.3,41,55.4,999.9,,42.1,0.884400151,0.267096359,2.7,0,0
24236,Tennessee,US,35.7478,-86.6923,17-03-2020,74,0,77,53.8,51.8,57.2,999.9,,53,0.970937608,0.245979327,1.9,0,0
24237,Tennessee,US,35.7478,-86.6923,18-03-2020,79,0,78,58.9,50,73.4,999.9,,55.4,0.880682353,0.217722049,4.8,0,1
24238,Tennessee,US,35.7478,-86.6923,19-03-2020,154,0,79,67.7,60.8,77,999.9,,63,0.847868205,0.215681391,7,0,1
24239,Tennessee,US,35.7478,-86.6923,20-03-2020,233,0,80,69.2,62.6,73.4,999.9,,63.4,0.81637709,0.209937845,9.4,0,0
24240,Tennessee,US,35.7478,-86.6923,21-03-2020,371,1,81,49.6,44.6,62.6,999.9,,46.4,0.886344765,0.237975566,6.8,0,0
24241,Tennessee,US,35.7478,-86.6923,22-03-2020,505,2,82,45.3,35.6,62.6,999.9,,39.6,0.802533531,0.242371944,2.5,0,0
24242,Tennessee,US,35.7478,-86.6923,23-03-2020,614,2,83,56.8,53.6,59,999.9,,54.9,0.93300677,0.231875648,2.3,0,0
24243,Tennessee,US,35.7478,-86.6923,24-03-2020,772,2,84,56.4,51.8,69.8,999.9,,54.8,0.943221697,0.234814795,1.9,0,0
24274,Texas,US,31.0545,-97.5635,22-01-2020,0,0,22,47.2,44.1,55,988.5,1019.1,42.6,0.838867064,0.238264689,9.2,0.03,1
24275,Texas,US,31.0545,-97.5635,23-01-2020,0,0,23,52.5,46.9,60.1,984.1,1014.6,47.9,0.84210325,0.216241792,6.3,0.11,1
24276,Texas,US,31.0545,-97.5635,24-01-2020,0,0,24,48.8,34,66,989.7,1020.2,34.7,0.579331755,0.158134496,3.6,0,0
24277,Texas,US,31.0545,-97.5635,25-01-2020,0,0,25,51.4,37.9,64.9,988.1,1018.5,39.8,0.642858024,0.167464825,6.7,0,0
24278,Texas,US,31.0545,-97.5635,26-01-2020,0,0,26,61.3,52,73.9,985.2,1015.1,51.3,0.694665208,0.171841444,6.6,0,0
24279,Texas,US,31.0545,-97.5635,27-01-2020,0,0,27,53.7,41,66,985.2,1015.1,48.5,0.824033133,0.208953644,5.1,0,0
24280,Texas,US,31.0545,-97.5635,28-01-2020,0,0,28,56.8,50,66.9,981.1,1010.7,48.5,0.735677808,0.182834438,11.9,0,0
24281,Texas,US,31.0545,-97.5635,29-01-2020,0,0,29,47.6,41,57,986.3,1016.6,36.9,0.66144061,0.18584138,12.5,0,0
24282,Texas,US,31.0545,-97.5635,30-01-2020,0,0,30,42.5,37.9,50,989.1,1019.5,38,0.839210938,0.288343253,5.6,0,0
24283,Texas,US,31.0545,-97.5635,31-01-2020,0,0,31,44.9,36,57,990.4,1020.9,37.4,0.747475342,0.229217785,4.6,0,0
24284,Texas,US,31.0545,-97.5635,01-02-2020,0,0,32,49.8,35.1,70,993,1023.3,33.5,0.531864116,0.142257348,5.6,0.01,0
24285,Texas,US,31.0545,-97.5635,02-02-2020,0,0,33,59.7,42.1,80.1,988.9,1019.2,30.2,0.323805681,0.080009631,6.2,0,0
24286,Texas,US,31.0545,-97.5635,03-02-2020,0,0,34,60.7,53.1,71.1,980.3,1010.2,48.3,0.634354881,0.156804475,9.4,0,1
24287,Texas,US,31.0545,-97.5635,04-02-2020,0,0,35,62.3,46,70,977.9,1007.7,57.5,0.841721706,0.208648565,10,0.01,0
24288,Texas,US,31.0545,-97.5635,05-02-2020,0,0,36,38.7,34,46.4,981.4,1011.9,34.4,0.843526023,0.391796796,11.7,0,1
24289,Texas,US,31.0545,-97.5635,06-02-2020,0,0,37,36.6,28,51.1,980.3,1010.8,22.6,0.564963093,0.351866455,10.8,0,1
24290,Texas,US,31.0545,-97.5635,07-02-2020,0,0,38,47,30.9,66,980.5,1010.8,26.4,0.442611828,0.126431341,5.4,0,0
24291,Texas,US,31.0545,-97.5635,08-02-2020,0,0,39,50.5,36,66,989.3,1019.7,33.5,0.518132858,0.136874637,5.8,0,0
24292,Texas,US,31.0545,-97.5635,09-02-2020,0,0,40,63.6,60.1,69.1,985.2,1015.2,59.8,0.873355675,0.217375401,10.2,0,0
24293,Texas,US,31.0545,-97.5635,10-02-2020,0,0,41,57.2,42.8,68,984.7,1014.8,54,0.889666326,0.22077953,7.6,0.02,1
24294,Texas,US,31.0545,-97.5635,11-02-2020,0,0,42,41.6,39.2,44.1,987.9,1018.4,39.6,0.92515774,0.335786131,9.1,0.12,1
24295,Texas,US,31.0545,-97.5635,12-02-2020,0,0,43,44.9,41,57,983.1,1013.4,41.9,0.891086835,0.273257108,7.4,1.56,1
24296,Texas,US,31.0545,-97.5635,13-02-2020,0,0,44,42.8,36,55,990.6,1020.9,37,0.797500392,0.2695001,7.2,0.07,0
24297,Texas,US,31.0545,-97.5635,14-02-2020,0,0,45,38.2,27,55,998.1,1029.2,31,0.750263992,0.3692632,5.8,0.01,0
24298,Texas,US,31.0545,-97.5635,15-02-2020,0,0,46,47,30.9,61,992.9,1023.9,39.9,0.761196762,0.217434604,5.6,0,0
24299,Texas,US,31.0545,-97.5635,16-02-2020,0,0,47,60,45,81,985.9,1016.1,49.2,0.672845741,0.166254289,5.2,0,0
24300,Texas,US,31.0545,-97.5635,17-02-2020,0,0,48,66.1,54,82,980.3,1010,58.9,0.774336117,0.195020839,9.2,0,0
24301,Texas,US,31.0545,-97.5635,18-02-2020,0,0,49,62.7,50,75.9,983.9,1013.2,58,0.845009871,0.20969263,7.6,0,1
24302,Texas,US,31.0545,-97.5635,19-02-2020,0,0,50,47.1,44.6,51.1,993,1023.8,43,0.855126886,0.243568161,9.1,0.02,1
24303,Texas,US,31.0545,-97.5635,20-02-2020,0,0,51,44.6,42.1,53.6,996.1,1026.8,41,0.870465204,0.270173323,11.3,0.41,1
24304,Texas,US,31.0545,-97.5635,21-02-2020,0,0,52,41.1,30.9,52,6,1037.3,30.9,0.667218669,0.250568106,6.8,0.01,0
24305,Texas,US,31.0545,-97.5635,22-02-2020,0,0,53,48.1,37,63,997.8,1028.8,35.3,0.609183275,0.169001432,7.1,0,0
24306,Texas,US,31.0545,-97.5635,23-02-2020,0,0,54,54.7,51.1,60.1,987.9,1018.5,48,0.779485683,0.196022252,7.7,0,0
24307,Texas,US,31.0545,-97.5635,24-02-2020,0,0,55,61.9,57.9,71.1,980.5,1010.2,51.1,0.674923952,0.167144806,7.8,0,0
24308,Texas,US,31.0545,-97.5635,25-02-2020,0,0,56,53.2,44.1,69.1,982.7,1012.6,39.7,0.59905787,0.152649068,7.4,0,0
24309,Texas,US,31.0545,-97.5635,26-02-2020,0,0,57,46.2,37.9,57,996.3,1026.9,24,0.412927458,0.12087383,13.6,0,0
24310,Texas,US,31.0545,-97.5635,27-02-2020,0,0,58,42.4,25,62.1,997.9,1029,20.5,0.412154397,0.142422476,4.4,0.01,0
24311,Texas,US,31.0545,-97.5635,28-02-2020,0,0,59,51.4,32,71.1,996.1,1026.7,27.4,0.391069588,0.101873816,4.8,0,0
24312,Texas,US,31.0545,-97.5635,29-02-2020,0,0,60,57,41,73,993.7,1023.5,34,0.416114849,0.103335991,6.9,0,0
24313,Texas,US,31.0545,-97.5635,01-03-2020,0,0,61,63.3,57,71.1,982.4,1013.5,53.7,0.70708007,0.175800729,13.2,0,0
24314,Texas,US,31.0545,-97.5635,02-03-2020,0,0,62,66.9,63,73,979.5,1009.1,61.1,0.814835308,0.206202112,9.5,0,0
24315,Texas,US,31.0545,-97.5635,03-03-2020,0,0,63,65.9,61,72,979,1008.2,60.7,0.831848038,0.209270671,3.5,0,0
24316,Texas,US,31.0545,-97.5635,04-03-2020,0,0,64,60.7,55,66.9,979.5,1009.6,56.2,0.850020268,0.210114222,12.1,0.03,1
24317,Texas,US,31.0545,-97.5635,05-03-2020,0,0,65,56.8,46,73,991.2,1021.8,44.2,0.624871005,0.155296161,8,0.57,1
24318,Texas,US,31.0545,-97.5635,06-03-2020,0,0,66,57.4,46.9,70,0.2,1030.5,34.2,0.413410731,0.102525389,7.5,0,0
24319,Texas,US,31.0545,-97.5635,07-03-2020,0,0,67,51.2,41,63,998.2,1028.8,37.1,0.582528905,0.1521936,5.4,0,1
24320,Texas,US,31.0545,-97.5635,08-03-2020,0,0,68,56.7,48,72,993.6,1024,48.3,0.732820286,0.182197913,10.6,0,0
24321,Texas,US,31.0545,-97.5635,09-03-2020,0,0,69,64.4,62.1,69.1,990.2,1019.8,59.6,0.842955957,0.210490268,10.9,0,1
24322,Texas,US,31.0545,-97.5635,10-03-2020,13,0,70,64.9,57,77,992.8,1022.5,61.2,0.877104617,0.21951979,4.9,0.03,1
24323,Texas,US,31.0545,-97.5635,11-03-2020,21,0,71,71.9,64,84.9,987.9,1017.6,63.4,0.743991411,0.195731524,7.6,0.01,0
24324,Texas,US,31.0545,-97.5635,12-03-2020,27,0,72,73.2,64,84,981.6,1011.2,63,0.701704861,0.186888972,10.7,0,0
24325,Texas,US,31.0545,-97.5635,13-03-2020,43,0,73,72.1,66,79,983.1,1012.4,63.3,0.736310513,0.194067155,8.6,0,0
24326,Texas,US,31.0545,-97.5635,14-03-2020,57,0,74,72.8,66,82,987,1016.4,65.4,0.774173254,0.20539442,10.4,0,1
24327,Texas,US,31.0545,-97.5635,15-03-2020,72,0,75,57.9,53.6,64,993.2,1023.4,56.1,0.936707863,0.231982128,8.5,0,1
24328,Texas,US,31.0545,-97.5635,16-03-2020,85,0,76,60.6,55.4,69.8,991.2,1021.4,58.5,0.927289018,0.229193845,4.6,0.05,1
24329,Texas,US,31.0545,-97.5635,17-03-2020,110,1,77,69.5,64.4,77,987.8,1017.8,64.6,0.842922674,0.217270691,7.2,0.01,1
24330,Texas,US,31.0545,-97.5635,18-03-2020,173,3,78,72,66.9,80.1,985,1014.3,66.2,0.818229241,0.215459616,8.8,0.02,0
24331,Texas,US,31.0545,-97.5635,19-03-2020,260,5,79,72.7,66,82.9,983.2,1012.5,66.4,0.804514332,0.213240459,10.5,0,1
24332,Texas,US,31.0545,-97.5635,20-03-2020,394,5,80,60.9,48.2,75,991.3,1021,57.3,0.87840248,0.217175222,8.7,0.07,1
24333,Texas,US,31.0545,-97.5635,21-03-2020,581,5,81,48,42.8,54,996.5,1027.8,42.6,0.813901857,0.226351454,9.3,0.32,1
24334,Texas,US,31.0545,-97.5635,22-03-2020,627,6,82,55.4,50,62.1,990.1,1020,54.1,0.953457732,0.238638374,4.1,0.51,1
24335,Texas,US,31.0545,-97.5635,23-03-2020,758,9,83,65.1,60.1,78.8,986.6,1016.5,63.1,0.931853724,0.233449005,3.5,0.01,1
24336,Texas,US,31.0545,-97.5635,24-03-2020,955,12,84,73.9,63,88,982.1,1011.5,59.7,0.609089538,0.163351659,8.3,0,0
24367,US,US,37.0902,-95.7129,22-01-2020,0,0,22,34.3,32.4,36.9,990.1,,30.1,0.844217983,0.959682441,12.3,0.07,1
24368,US,US,37.0902,-95.7129,23-01-2020,0,0,23,37.8,34.7,46.2,984.3,,36.3,0.942488255,0.488123378,8,0.04,1
24369,US,US,37.0902,-95.7129,24-01-2020,0,0,24,34.8,31.6,39.7,986.4,,31,0.858341083,0.81765423,12.5,0,1
24370,US,US,37.0902,-95.7129,25-01-2020,0,0,25,32,23,45.3,989.9,,28.4,0.863800246,inf,3.6,0,0
24371,US,US,37.0902,-95.7129,26-01-2020,0,0,26,39.5,28,57.6,986.5,,34.1,0.807777064,0.345833842,3.6,0,0
24372,US,US,37.0902,-95.7129,27-01-2020,0,0,27,39.3,26.2,55,986,,34.3,0.820652356,0.358160696,3.5,0,0
24373,US,US,37.0902,-95.7129,28-01-2020,0,0,28,36,32.5,43.2,987.3,,32.7,0.876491444,0.613028469,11.5,0.07,1
24374,US,US,37.0902,-95.7129,29-01-2020,0,0,29,32.6,30.4,37.6,989.2,,30.5,0.918595708,3.739091994,10.3,0.04,1
24375,US,US,37.0902,-95.7129,30-01-2020,0,0,30,34.8,28.4,42.8,992,,30.7,0.847961237,0.807766406,2.2,0,0
24376,US,US,37.0902,-95.7129,31-01-2020,0,0,31,35.4,27.1,48.2,989.6,,31.2,0.844895088,0.678840259,3.3,0,0
24377,US,US,37.0902,-95.7129,01-02-2020,0,0,32,37.1,23.2,61.2,989.4,,28.6,0.71050263,0.40709253,3,0,0
24378,US,US,37.0902,-95.7129,02-02-2020,0,0,33,51.9,37,74.1,982.7,,35,0.522222485,0.135106532,7.2,0,0
24379,US,US,37.0902,-95.7129,03-02-2020,0,0,34,58.3,47.3,70.5,974.4,,37.8,0.461582912,0.114215726,12.9,0,0
24380,US,US,37.0902,-95.7129,04-02-2020,0,0,35,36.3,31.8,47.3,982.3,,31.8,0.835270257,0.549941081,13.2,0.01,1
24381,US,US,37.0902,-95.7129,05-02-2020,0,0,36,29.6,27.3,32,986.3,,25.8,0.85535568,-0.77080782,11,0.02,1
24382,US,US,37.0902,-95.7129,06-02-2020,0,0,37,29.3,20.3,38.8,979,,20.9,0.705152153,-0.557973523,5,0,0
24383,US,US,37.0902,-95.7129,07-02-2020,0,0,38,32.1,23.7,48,978.4,,25,0.747626829,17.89486015,4.6,0,0
24384,US,US,37.0902,-95.7129,08-02-2020,0,0,39,35,21.2,52,990.5,,26.5,0.708291348,0.634775425,4.9,99.99,1
24385,US,US,37.0902,-95.7129,09-02-2020,0,0,40,49.1,40.6,59,983.9,,39.2,0.684291771,0.185586566,11.9,0.02,1
24386,US,US,37.0902,-95.7129,10-02-2020,0,0,41,35.6,27.3,46,990.4,,27.6,0.723672652,0.553523526,10.2,0,0
24387,US,US,37.0902,-95.7129,11-02-2020,0,0,42,39,35.8,42.8,993.8,,29.9,0.695307861,0.312767586,5.8,99.99,1
24388,US,US,37.0902,-95.7129,12-02-2020,0,0,43,35.8,32.4,38.7,986.1,,31.4,0.838332076,0.612320295,4.6,0.02,1
24389,US,US,37.0902,-95.7129,13-02-2020,0,0,44,24.2,11.5,35.8,993.9,,16.3,0.714875063,-0.158629544,13.8,0.13,1
24390,US,US,37.0902,-95.7129,14-02-2020,0,0,45,19,10.6,37.2,2.7,,5.4,0.549301987,-0.058714107,7.5,0,0
24391,US,US,37.0902,-95.7129,15-02-2020,0,0,46,38.3,28.8,54.3,990.6,,27.9,0.658528199,0.320223804,10.5,0,0
24392,US,US,37.0902,-95.7129,16-02-2020,0,0,47,39.5,27.7,58.8,988,,34,0.804552486,0.344453302,5.4,0,0
24393,US,US,37.0902,-95.7129,17-02-2020,0,0,48,51,45.9,59.5,980.8,,47.9,0.890320056,0.233313512,4.5,0.01,1
24394,US,US,37.0902,-95.7129,18-02-2020,0,0,49,42.3,34.7,56.3,990.8,,33.1,0.696062901,0.241928183,11.9,0.02,1
24395,US,US,37.0902,-95.7129,19-02-2020,0,0,50,33.7,24.1,46.8,0.5,,23.4,0.655755634,0.984620397,7.3,0,0
24396,US,US,37.0902,-95.7129,20-02-2020,0,0,51,34.4,26.2,43.3,5.2,,26.2,0.716501743,0.783685285,14.2,99.99,1
24397,US,US,37.0902,-95.7129,21-02-2020,0,0,52,26.5,13.8,45.3,8.9,,15.7,0.633075424,-0.219196757,5.1,0,0
24398,US,US,37.0902,-95.7129,22-02-2020,0,0,53,37.7,26.4,58.6,996.6,,21.7,0.520831716,0.273397418,10.7,0,0
24399,US,US,37.0902,-95.7129,23-02-2020,0,0,54,47,42.8,52.2,987.4,,38.2,0.7121814,0.203433446,9.7,0.26,1
24400,US,US,37.0902,-95.7129,24-02-2020,0,0,55,46.5,43.5,47.7,975.6,,45.5,0.962694221,0.279134456,11.5,1.72,1
24401,US,US,37.0902,-95.7129,25-02-2020,0,0,56,39.7,34.3,43.7,983.1,,37.2,0.906529204,0.380996594,8.1,0.19,1
24402,US,US,37.0902,-95.7129,26-02-2020,0,0,57,35.3,30.7,41.4,995.2,,28.6,0.763039551,0.629143,14.4,0.14,1
24403,US,US,37.0902,-95.7129,27-02-2020,0,0,58,34.1,23,50.5,994.9,,22.5,0.621413336,0.767520577,8.6,0,0
24404,US,US,37.0902,-95.7129,28-02-2020,0,0,59,43.2,27.9,61.9,993.5,,32,0.643207245,0.212849791,9.6,99.99,1
24405,US,US,37.0902,-95.7129,29-02-2020,0,0,60,46.3,27.3,70.5,992.1,,30.4,0.535496639,0.156248914,6.1,0,0
24406,US,US,37.0902,-95.7129,01-03-2020,0,0,61,59.2,52.3,70.5,978.2,,41.8,0.522338935,0.129095764,12.8,0,0
24407,US,US,37.0902,-95.7129,02-03-2020,0,0,62,49.2,40.6,63.3,979.3,,39.7,0.695182977,0.188148852,9.6,0,0
24408,US,US,37.0902,-95.7129,03-03-2020,0,0,63,44.6,29.7,65.1,980.6,,30.6,0.575995908,0.178776507,2.1,0,0
24409,US,US,37.0902,-95.7129,04-03-2020,0,0,64,48.2,38.3,60.3,986.2,,32.5,0.542550198,0.150151465,3.9,0,0
24410,US,US,37.0902,-95.7129,05-03-2020,0,0,65,45.9,29.1,64.2,991.5,,30.9,0.55484639,0.16404099,8.2,0,0
24411,US,US,37.0902,-95.7129,06-03-2020,0,0,66,42.6,26.6,58.8,2.3,,21.5,0.426675678,0.14577911,5.8,0,0
24412,US,US,37.0902,-95.7129,07-03-2020,0,0,67,46.8,29.5,68.9,998.5,,25.6,0.431441323,0.123963297,7.8,0,0
24413,US,US,37.0902,-95.7129,08-03-2020,0,0,68,54.9,46.6,67.8,991.9,,33.8,0.445664743,0.111912763,18.1,0,0
24414,US,US,37.0902,-95.7129,09-03-2020,0,0,69,55.5,45,66.2,985.7,,51,0.847042165,0.211874882,14.3,0.39,1
24415,US,US,37.0902,-95.7129,10-03-2020,0,0,70,44.4,38.8,62.8,994.5,,38.4,0.792477302,0.248029617,8.2,0,0
24416,US,US,37.0902,-95.7129,11-03-2020,0,0,71,56.1,44.4,72.7,986.8,,48.2,0.746191621,0.186031984,4.3,0.06,1
24417,US,US,37.0902,-95.7129,12-03-2020,0,0,72,60.7,51.8,70.7,978.1,,52.5,0.742027643,0.183419816,8.2,0,0
24418,US,US,37.0902,-95.7129,13-03-2020,0,0,73,48.8,43.3,60.1,991.8,,33.6,0.554404851,0.151330444,13.7,0,0
24419,US,US,37.0902,-95.7129,14-03-2020,0,0,74,42.6,38.7,48,993.5,,35.3,0.751299306,0.256690854,9.6,0.35,1
24420,US,US,37.0902,-95.7129,15-03-2020,0,0,75,40,37.2,43.9,0.8,,37.3,0.899521391,0.368158896,10.3,0.12,1
24421,US,US,37.0902,-95.7129,16-03-2020,0,0,76,43.2,40.5,49.3,994.6,,41.5,0.936473434,0.309897279,5,0.35,1
24422,US,US,37.0902,-95.7129,17-03-2020,0,0,77,47.5,43.5,55.6,993.7,,45,0.90941879,0.256193384,7.9,0.1,1
24423,US,US,37.0902,-95.7129,18-03-2020,0,0,78,57.5,50.7,76.5,985.1,,54.2,0.886531645,0.219792108,8.1,0.46,1
24424,US,US,37.0902,-95.7129,19-03-2020,0,0,79,66.6,60.6,77.7,979.9,,62,0.850267388,0.214772732,11.7,0,1
24425,US,US,37.0902,-95.7129,20-03-2020,0,0,80,50.3,34.9,73.8,991,,37.1,0.602401797,0.159678531,17.2,99.99,1
24426,US,US,37.0902,-95.7129,21-03-2020,0,0,81,36.9,26.6,49.8,2.3,,25.5,0.630210115,0.372869028,6.6,0,0
24427,US,US,37.0902,-95.7129,22-03-2020,0,0,82,45.5,41.9,53.2,992.3,,40.9,0.837808689,0.25118433,7.3,0.64,1
24428,US,US,37.0902,-95.7129,23-03-2020,0,0,83,51.6,47.5,58.6,989.2,,49.1,0.910885155,0.236616626,4.5,0,0
24429,US,US,37.0902,-95.7129,24-03-2020,0,0,84,56.1,50.7,62.8,982.8,,51.6,0.847390151,0.211261647,7.4,0.79,1
24460,United States Virgin Islands,US,18.35,-64.933,22-01-2020,0,0,22,78.9,77,81.3,999.9,1012.9,,,,0,0,0
24461,United States Virgin Islands,US,18.35,-64.933,23-01-2020,0,0,23,79.3,77.2,81,999.9,1011.7,,,,0,0,0
24462,United States Virgin Islands,US,18.35,-64.933,24-01-2020,0,0,24,75.4,72.5,78.4,999.9,1013.3,,,,0,0,0
24463,United States Virgin Islands,US,18.35,-64.933,25-01-2020,0,0,25,77.1,74.5,81.5,999.9,1014.8,,,,0,0,0
24464,United States Virgin Islands,US,18.35,-64.933,26-01-2020,0,0,26,77.3,74.7,79.5,999.9,1015.2,,,,0,0,0
24465,United States Virgin Islands,US,18.35,-64.933,27-01-2020,0,0,27,77.5,73.8,80.2,999.9,1015,,,,0,0,0
24466,United States Virgin Islands,US,18.35,-64.933,28-01-2020,0,0,28,78,73.8,82.6,999.9,1014.3,,,,0,0,0
24467,United States Virgin Islands,US,18.35,-64.933,29-01-2020,0,0,29,79.6,76.3,82.9,999.9,1014.5,,,,0,0,0
24468,United States Virgin Islands,US,18.35,-64.933,30-01-2020,0,0,30,78.1,74.3,80.2,999.9,1015.3,,,,0,0,0
24469,United States Virgin Islands,US,18.35,-64.933,31-01-2020,0,0,31,79.1,76.5,81.5,999.9,1017.1,,,,0,0,0
24470,United States Virgin Islands,US,18.35,-64.933,01-02-2020,0,0,32,79,76.1,82.2,999.9,1018,,,,0,0,0
24471,United States Virgin Islands,US,18.35,-64.933,02-02-2020,0,0,33,78.7,77.2,80.2,999.9,1016.8,,,,0,0,0
24472,United States Virgin Islands,US,18.35,-64.933,03-02-2020,0,0,34,78.8,75.7,82,999.9,1018,,,,0,0,0
24473,United States Virgin Islands,US,18.35,-64.933,04-02-2020,0,0,35,79.1,76.5,82,999.9,1018.7,,,,0,0,0
24474,United States Virgin Islands,US,18.35,-64.933,05-02-2020,0,0,36,79.3,75.6,83.8,999.9,1019.1,,,,0,0,0
24475,United States Virgin Islands,US,18.35,-64.933,06-02-2020,0,0,37,79.8,77.4,83.1,999.9,1018.1,,,,0,0,0
24476,United States Virgin Islands,US,18.35,-64.933,07-02-2020,0,0,38,79.6,77,82,999.9,1019.1,,,,0,0,0
